clip_id,Show,EpId,ClipId,Start,Stop,label
WomenWhoStutter_42_63,WomenWhoStutter,42,63,35284320,35332320,fluent
WomenWhoStutter_42_64,WomenWhoStutter,42,64,35319680,35367680,repetition
WomenWhoStutter_42_65,WomenWhoStutter,42,65,35506240,35554240,fluent
WomenWhoStutter_42_67,WomenWhoStutter,42,67,35833600,35881600,prolongation
WomenWhoStutter_42_70,WomenWhoStutter,42,70,36114400,36162400,repetition
WomenWhoStutter_42_71,WomenWhoStutter,42,71,36391520,36439520,block
WomenWhoStutter_42_75,WomenWhoStutter,42,75,37011200,37059200,prolongation
WomenWhoStutter_42_79,WomenWhoStutter,42,79,3734560,3782560,fluent
WomenWhoStutter_42_80,WomenWhoStutter,42,80,3772160,3820160,fluent
WomenWhoStutter_42_81,WomenWhoStutter,42,81,38255360,38303360,fluent
WomenWhoStutter_42_82,WomenWhoStutter,42,82,38619040,38667040,fluent
WomenWhoStutter_42_83,WomenWhoStutter,42,83,38656320,38704320,interjection
WomenWhoStutter_42_85,WomenWhoStutter,42,85,39684960,39732960,fluent
WomenWhoStutter_42_86,WomenWhoStutter,42,86,40010400,40058400,fluent
WomenWhoStutter_42_87,WomenWhoStutter,42,87,40107520,40155520,fluent
WomenWhoStutter_42_88,WomenWhoStutter,42,88,40160640,40208640,fluent
WomenWhoStutter_42_89,WomenWhoStutter,42,89,40242560,40290560,fluent
WomenWhoStutter_42_90,WomenWhoStutter,42,90,40280960,40328960,fluent
WomenWhoStutter_42_91,WomenWhoStutter,42,91,40371200,40419200,fluent
WomenWhoStutter_42_92,WomenWhoStutter,42,92,40411040,40459040,fluent
WomenWhoStutter_42_94,WomenWhoStutter,42,94,40480320,40528320,fluent
WomenWhoStutter_42_96,WomenWhoStutter,42,96,40685920,40733920,prolongation
WomenWhoStutter_42_97,WomenWhoStutter,42,97,3834400,3882400,prolongation
WomenWhoStutter_42_98,WomenWhoStutter,42,98,3873120,3921120,repetition
WomenWhoStutter_42_99,WomenWhoStutter,42,99,40757600,40805600,repetition
WomenWhoStutter_42_101,WomenWhoStutter,42,101,40825280,40873280,fluent
WomenWhoStutter_42_102,WomenWhoStutter,42,102,41243520,41291520,fluent
WomenWhoStutter_42_104,WomenWhoStutter,42,104,41409440,41457440,fluent
WomenWhoStutter_42_106,WomenWhoStutter,42,106,41480640,41528640,repetition
WomenWhoStutter_42_108,WomenWhoStutter,42,108,41567200,41615200,fluent
WomenWhoStutter_42_109,WomenWhoStutter,42,109,41816000,41864000,fluent
WomenWhoStutter_42_110,WomenWhoStutter,42,110,41848160,41896160,fluent
WomenWhoStutter_42_111,WomenWhoStutter,42,111,41902720,41950720,fluent
WomenWhoStutter_42_112,WomenWhoStutter,42,112,41961120,42009120,fluent
WomenWhoStutter_42_114,WomenWhoStutter,42,114,4512480,4560480,block
WomenWhoStutter_42_116,WomenWhoStutter,42,116,4654720,4702720,repetition
WomenWhoStutter_42_117,WomenWhoStutter,42,117,5628960,5676960,fluent
WomenWhoStutter_42_118,WomenWhoStutter,42,118,5665600,5713600,fluent
WomenWhoStutter_42_120,WomenWhoStutter,42,120,6313120,6361120,fluent
WomenWhoStutter_42_123,WomenWhoStutter,42,123,862560,910560,repetition
WomenWhoStutter_42_124,WomenWhoStutter,42,124,895200,943200,prolongation
WomenWhoStutter_42_125,WomenWhoStutter,42,125,6938720,6986720,block
WomenWhoStutter_42_126,WomenWhoStutter,42,126,6974080,7022080,prolongation
WomenWhoStutter_42_128,WomenWhoStutter,42,128,8111680,8159680,fluent
WomenWhoStutter_42_129,WomenWhoStutter,42,129,8325440,8373440,fluent
WomenWhoStutter_42_130,WomenWhoStutter,42,130,8363840,8411840,repetition
WomenWhoStutter_42_132,WomenWhoStutter,42,132,8496640,8544640,fluent
WomenWhoStutter_42_133,WomenWhoStutter,42,133,8519840,8567840,fluent
WomenWhoStutter_42_134,WomenWhoStutter,42,134,8552160,8600160,fluent
WomenWhoStutter_42_135,WomenWhoStutter,42,135,8608960,8656960,prolongation
WomenWhoStutter_42_136,WomenWhoStutter,42,136,8646720,8694720,repetition
WomenWhoStutter_42_137,WomenWhoStutter,42,137,9067040,9115040,fluent
WomenWhoStutter_42_138,WomenWhoStutter,42,138,9101440,9149440,fluent
WomenWhoStutter_42_143,WomenWhoStutter,42,143,1005920,1053920,fluent
WomenWhoStutter_42_144,WomenWhoStutter,42,144,968000,1016000,fluent
WomenWhoStutter_42_145,WomenWhoStutter,42,145,9725280,9773280,interjection
WomenWhoStutter_42_146,WomenWhoStutter,42,146,9757440,9805440,prolongation
WomenWhoStutter_42_147,WomenWhoStutter,42,147,9926720,9974720,fluent
WomenWhoStutter_42_148,WomenWhoStutter,42,148,9963680,10011680,fluent
WomenWhoStutter_42_150,WomenWhoStutter,42,150,10075360,10123360,repetition
WomenWhoStutter_42_151,WomenWhoStutter,42,151,10182560,10230560,fluent
WomenWhoStutter_42_152,WomenWhoStutter,42,152,10216960,10264960,fluent
WomenWhoStutter_42_153,WomenWhoStutter,42,153,10775040,10823040,fluent
WomenWhoStutter_42_154,WomenWhoStutter,42,154,10809280,10857280,prolongation
WomenWhoStutter_42_156,WomenWhoStutter,42,156,11126400,11174400,fluent
WomenWhoStutter_42_157,WomenWhoStutter,42,157,11508480,11556480,repetition
WomenWhoStutter_42_159,WomenWhoStutter,42,159,11851200,11899200,repetition
WomenWhoStutter_42_161,WomenWhoStutter,42,161,11910080,11958080,repetition
WomenWhoStutter_42_162,WomenWhoStutter,42,162,12078080,12126080,fluent
WomenWhoStutter_42_165,WomenWhoStutter,42,165,12176000,12224000,fluent
WomenWhoStutter_42_167,WomenWhoStutter,42,167,12754720,12802720,fluent
WomenWhoStutter_42_168,WomenWhoStutter,42,168,12793600,12841600,fluent
WomenWhoStutter_42_170,WomenWhoStutter,42,170,12946720,12994720,fluent
WomenWhoStutter_42_171,WomenWhoStutter,42,171,12990880,13038880,block
WomenWhoStutter_42_173,WomenWhoStutter,42,173,13075840,13123840,fluent
WomenWhoStutter_42_179,WomenWhoStutter,42,179,14046560,14094560,fluent
WomenWhoStutter_42_181,WomenWhoStutter,42,181,1136960,1184960,fluent
WomenWhoStutter_42_183,WomenWhoStutter,42,183,14116960,14164960,block
WomenWhoStutter_42_184,WomenWhoStutter,42,184,14163520,14211520,repetition
WomenWhoStutter_42_185,WomenWhoStutter,42,185,14365760,14413760,fluent
WomenWhoStutter_42_186,WomenWhoStutter,42,186,14412320,14460320,fluent
WomenWhoStutter_42_187,WomenWhoStutter,42,187,14572640,14620640,fluent
WomenWhoStutter_42_188,WomenWhoStutter,42,188,14619520,14667520,fluent
WomenWhoStutter_42_190,WomenWhoStutter,42,190,14971680,15019680,fluent
WomenWhoStutter_42_191,WomenWhoStutter,42,191,15003840,15051840,block
WomenWhoStutter_42_193,WomenWhoStutter,42,193,15429760,15477760,fluent
WomenWhoStutter_42_194,WomenWhoStutter,42,194,15506080,15554080,prolongation
WomenWhoStutter_42_195,WomenWhoStutter,42,195,15599840,15647840,repetition
WomenWhoStutter_42_196,WomenWhoStutter,42,196,15632960,15680960,fluent
WomenWhoStutter_42_197,WomenWhoStutter,42,197,15913120,15961120,fluent
WomenWhoStutter_42_200,WomenWhoStutter,42,200,1410880,1458880,prolongation
WomenWhoStutter_42_201,WomenWhoStutter,42,201,16001440,16049440,repetition
WomenWhoStutter_42_202,WomenWhoStutter,42,202,16553120,16601120,block
WomenWhoStutter_42_203,WomenWhoStutter,42,203,16593440,16641440,repetition
WomenWhoStutter_42_204,WomenWhoStutter,42,204,16959360,17007360,repetition
WomenWhoStutter_42_207,WomenWhoStutter,42,207,17454400,17502400,repetition
WomenWhoStutter_42_209,WomenWhoStutter,42,209,17521760,17569760,fluent
WomenWhoStutter_42_211,WomenWhoStutter,42,211,17669760,17717760,repetition
WomenWhoStutter_42_212,WomenWhoStutter,42,212,17703840,17751840,repetition
WomenWhoStutter_42_213,WomenWhoStutter,42,213,18018240,18066240,fluent
WomenWhoStutter_42_215,WomenWhoStutter,42,215,18089440,18137440,prolongation
WomenWhoStutter_42_216,WomenWhoStutter,42,216,18122720,18170720,interjection
WomenWhoStutter_42_217,WomenWhoStutter,42,217,1477440,1525440,block
WomenWhoStutter_42_219,WomenWhoStutter,42,219,18324960,18372960,fluent
WomenWhoStutter_42_220,WomenWhoStutter,42,220,18650560,18698560,block
WomenWhoStutter_42_221,WomenWhoStutter,42,221,18690880,18738880,fluent
WomenWhoStutter_42_223,WomenWhoStutter,42,223,18822880,18870880,repetition
WomenWhoStutter_42_224,WomenWhoStutter,42,224,18910240,18958240,repetition
WomenWhoStutter_42_225,WomenWhoStutter,42,225,18948960,18996960,repetition
WomenWhoStutter_42_227,WomenWhoStutter,42,227,19246400,19294400,fluent
WomenWhoStutter_42_228,WomenWhoStutter,42,228,19388000,19436000,fluent
WomenWhoStutter_42_230,WomenWhoStutter,42,230,19711040,19759040,fluent
WomenWhoStutter_42_233,WomenWhoStutter,42,233,20031200,20079200,repetition
WomenWhoStutter_42_236,WomenWhoStutter,42,236,20246400,20294400,fluent
WomenWhoStutter_42_239,WomenWhoStutter,42,239,1912320,1960320,block
WomenWhoStutter_42_240,WomenWhoStutter,42,240,21587200,21635200,fluent
WomenWhoStutter_42_241,WomenWhoStutter,42,241,21625920,21673920,fluent
WomenWhoStutter_42_243,WomenWhoStutter,42,243,21720800,21768800,fluent
WomenWhoStutter_42_244,WomenWhoStutter,42,244,22011040,22059040,fluent
WomenWhoStutter_42_245,WomenWhoStutter,42,245,22046400,22094400,prolongation
WomenWhoStutter_42_246,WomenWhoStutter,42,246,22146080,22194080,repetition
WomenWhoStutter_42_247,WomenWhoStutter,42,247,22184960,22232960,fluent
WomenWhoStutter_42_248,WomenWhoStutter,42,248,22221600,22269600,block
WomenWhoStutter_42_250,WomenWhoStutter,42,250,22585600,22633600,fluent
WomenWhoStutter_42_251,WomenWhoStutter,42,251,22692640,22740640,interjection
WomenWhoStutter_42_254,WomenWhoStutter,42,254,23182240,23230240,fluent
WomenWhoStutter_42_255,WomenWhoStutter,42,255,23220000,23268000,fluent
WomenWhoStutter_42_257,WomenWhoStutter,42,257,23495680,23543680,fluent
WomenWhoStutter_42_258,WomenWhoStutter,42,258,2113280,2161280,fluent
WomenWhoStutter_42_259,WomenWhoStutter,42,259,2149760,2197760,fluent
WomenWhoStutter_42_260,WomenWhoStutter,42,260,24415040,24463040,fluent
WomenWhoStutter_42_261,WomenWhoStutter,42,261,24448480,24496480,repetition
WomenWhoStutter_42_263,WomenWhoStutter,42,263,24573440,24621440,fluent
WomenWhoStutter_42_267,WomenWhoStutter,42,267,25311360,25359360,repetition
WomenWhoStutter_42_268,WomenWhoStutter,42,268,25377760,25425760,fluent
WomenWhoStutter_42_269,WomenWhoStutter,42,269,25454240,25502240,fluent
WomenWhoStutter_42_270,WomenWhoStutter,42,270,25488160,25536160,repetition
WomenWhoStutter_42_272,WomenWhoStutter,42,272,26161120,26209120,fluent
WomenWhoStutter_42_273,WomenWhoStutter,42,273,26198400,26246400,repetition
WomenWhoStutter_42_276,WomenWhoStutter,42,276,27668160,27716160,block
WomenWhoStutter_42_278,WomenWhoStutter,42,278,2343680,2391680,fluent
WomenWhoStutter_42_279,WomenWhoStutter,42,279,2378720,2426720,repetition
WomenWhoStutter_43_2,WomenWhoStutter,43,2,37288480,37336480,fluent
WomenWhoStutter_43_5,WomenWhoStutter,43,5,37884960,37932960,prolongation
WomenWhoStutter_43_6,WomenWhoStutter,43,6,37979200,38027200,fluent
WomenWhoStutter_43_8,WomenWhoStutter,43,8,10928160,10976160,fluent
WomenWhoStutter_43_9,WomenWhoStutter,43,9,11231520,11279520,prolongation
WomenWhoStutter_43_11,WomenWhoStutter,43,11,1876800,1924800,prolongation
WomenWhoStutter_43_12,WomenWhoStutter,43,12,13385440,13433440,fluent
WomenWhoStutter_43_13,WomenWhoStutter,43,13,14267520,14315520,fluent
WomenWhoStutter_43_14,WomenWhoStutter,43,14,14594720,14642720,repetition
WomenWhoStutter_43_15,WomenWhoStutter,43,15,16482720,16530720,fluent
WomenWhoStutter_43_17,WomenWhoStutter,43,17,5149280,5197280,fluent
WomenWhoStutter_43_19,WomenWhoStutter,43,19,19073600,19121600,prolongation
WomenWhoStutter_43_20,WomenWhoStutter,43,20,20502400,20550400,repetition
WomenWhoStutter_43_21,WomenWhoStutter,43,21,20530240,20578240,fluent
WomenWhoStutter_43_22,WomenWhoStutter,43,22,5384320,5432320,prolongation
WomenWhoStutter_43_24,WomenWhoStutter,43,24,22139840,22187840,block
WomenWhoStutter_43_26,WomenWhoStutter,43,26,22995200,23043200,prolongation
WomenWhoStutter_43_28,WomenWhoStutter,43,28,25113120,25161120,fluent
WomenWhoStutter_43_29,WomenWhoStutter,43,29,26805120,26853120,prolongation
WomenWhoStutter_43_30,WomenWhoStutter,43,30,28076480,28124480,fluent
WomenWhoStutter_43_31,WomenWhoStutter,43,31,28615840,28663840,fluent
WomenWhoStutter_43_32,WomenWhoStutter,43,32,29623200,29671200,fluent
WomenWhoStutter_43_34,WomenWhoStutter,43,34,31594240,31642240,fluent
WomenWhoStutter_43_35,WomenWhoStutter,43,35,32211680,32259680,fluent
WomenWhoStutter_43_36,WomenWhoStutter,43,36,32392960,32440960,fluent
WomenWhoStutter_43_39,WomenWhoStutter,43,39,6923040,6971040,fluent
WomenWhoStutter_44_0,WomenWhoStutter,44,0,32567360,32615360,repetition
WomenWhoStutter_44_1,WomenWhoStutter,44,1,33212000,33260000,fluent
WomenWhoStutter_44_3,WomenWhoStutter,44,3,34152480,34200480,block
WomenWhoStutter_44_4,WomenWhoStutter,44,4,34181760,34229760,repetition
WomenWhoStutter_44_6,WomenWhoStutter,44,6,4524000,4572000,prolongation
WomenWhoStutter_44_7,WomenWhoStutter,44,7,4736480,4784480,fluent
WomenWhoStutter_44_8,WomenWhoStutter,44,8,5051200,5099200,fluent
WomenWhoStutter_44_9,WomenWhoStutter,44,9,5238720,5286720,repetition
WomenWhoStutter_44_12,WomenWhoStutter,44,12,1208160,1256160,fluent
WomenWhoStutter_44_13,WomenWhoStutter,44,13,8274720,8322720,repetition
WomenWhoStutter_44_14,WomenWhoStutter,44,14,8351840,8399840,fluent
WomenWhoStutter_44_15,WomenWhoStutter,44,15,9357440,9405440,block
WomenWhoStutter_44_16,WomenWhoStutter,44,16,10760000,10808000,fluent
WomenWhoStutter_44_17,WomenWhoStutter,44,17,1562880,1610880,fluent
WomenWhoStutter_44_18,WomenWhoStutter,44,18,13164160,13212160,fluent
WomenWhoStutter_44_19,WomenWhoStutter,44,19,13194080,13242080,fluent
WomenWhoStutter_44_21,WomenWhoStutter,44,21,16790080,16838080,fluent
WomenWhoStutter_44_23,WomenWhoStutter,44,23,17378560,17426560,fluent
WomenWhoStutter_44_25,WomenWhoStutter,44,25,19102080,19150080,repetition
WomenWhoStutter_44_27,WomenWhoStutter,44,27,22088000,22136000,block
WomenWhoStutter_44_28,WomenWhoStutter,44,28,24629440,24677440,fluent
WomenWhoStutter_44_32,WomenWhoStutter,44,32,26210720,26258720,repetition
WomenWhoStutter_44_33,WomenWhoStutter,44,33,28700160,28748160,fluent
WomenWhoStutter_44_34,WomenWhoStutter,44,34,28781120,28829120,prolongation
WomenWhoStutter_44_35,WomenWhoStutter,44,35,29400640,29448640,fluent
WomenWhoStutter_44_36,WomenWhoStutter,44,36,29503200,29551200,block
WomenWhoStutter_44_37,WomenWhoStutter,44,37,30248800,30296800,fluent
WomenWhoStutter_44_39,WomenWhoStutter,44,39,30806240,30854240,repetition
WomenWhoStutter_45_3,WomenWhoStutter,45,3,21140800,21188800,fluent
WomenWhoStutter_45_4,WomenWhoStutter,45,4,2624000,2672000,fluent
WomenWhoStutter_45_6,WomenWhoStutter,45,6,23515040,23563040,fluent
WomenWhoStutter_45_9,WomenWhoStutter,45,9,24928800,24976800,fluent
WomenWhoStutter_45_10,WomenWhoStutter,45,10,25529120,25577120,interjection
WomenWhoStutter_45_11,WomenWhoStutter,45,11,25595040,25643040,fluent
WomenWhoStutter_45_12,WomenWhoStutter,45,12,26364480,26412480,fluent
WomenWhoStutter_45_13,WomenWhoStutter,45,13,29407520,29455520,fluent
WomenWhoStutter_45_14,WomenWhoStutter,45,14,29747200,29795200,fluent
WomenWhoStutter_45_15,WomenWhoStutter,45,15,30795840,30843840,fluent
WomenWhoStutter_45_16,WomenWhoStutter,45,16,30881760,30929760,fluent
WomenWhoStutter_45_18,WomenWhoStutter,45,18,34250880,34298880,repetition
WomenWhoStutter_45_19,WomenWhoStutter,45,19,35140960,35188960,fluent
WomenWhoStutter_45_20,WomenWhoStutter,45,20,35339040,35387040,fluent
WomenWhoStutter_45_21,WomenWhoStutter,45,21,1370080,1418080,block
WomenWhoStutter_45_22,WomenWhoStutter,45,22,36140960,36188960,fluent
WomenWhoStutter_45_23,WomenWhoStutter,45,23,37227520,37275520,fluent
WomenWhoStutter_45_25,WomenWhoStutter,45,25,38148800,38196800,fluent
WomenWhoStutter_45_26,WomenWhoStutter,45,26,38396800,38444800,fluent
WomenWhoStutter_45_27,WomenWhoStutter,45,27,38511360,38559360,fluent
WomenWhoStutter_45_28,WomenWhoStutter,45,28,4387200,4435200,fluent
WomenWhoStutter_45_29,WomenWhoStutter,45,29,39303840,39351840,repetition
WomenWhoStutter_45_30,WomenWhoStutter,45,30,6012640,6060640,fluent
WomenWhoStutter_45_32,WomenWhoStutter,45,32,11475680,11523680,fluent
WomenWhoStutter_45_33,WomenWhoStutter,45,33,11810880,11858880,fluent
WomenWhoStutter_45_34,WomenWhoStutter,45,34,14113280,14161280,fluent
WomenWhoStutter_45_36,WomenWhoStutter,45,36,17027840,17075840,fluent
WomenWhoStutter_45_37,WomenWhoStutter,45,37,17115520,17163520,fluent
WomenWhoStutter_45_38,WomenWhoStutter,45,38,17242560,17290560,fluent
WomenWhoStutter_45_39,WomenWhoStutter,45,39,2388640,2436640,fluent
WomenWhoStutter_46_0,WomenWhoStutter,46,0,2190400,2238400,fluent
WomenWhoStutter_46_2,WomenWhoStutter,46,2,3271040,3319040,fluent
WomenWhoStutter_46_3,WomenWhoStutter,46,3,3517920,3565920,block
WomenWhoStutter_46_4,WomenWhoStutter,46,4,3605120,3653120,repetition
WomenWhoStutter_46_5,WomenWhoStutter,46,5,4426720,4474720,repetition
WomenWhoStutter_46_6,WomenWhoStutter,46,6,4890720,4938720,fluent
WomenWhoStutter_46_10,WomenWhoStutter,46,10,9779840,9827840,fluent
WomenWhoStutter_46_11,WomenWhoStutter,46,11,10420800,10468800,fluent
WomenWhoStutter_46_12,WomenWhoStutter,46,12,11277120,11325120,fluent
WomenWhoStutter_46_13,WomenWhoStutter,46,13,11692800,11740800,fluent
WomenWhoStutter_46_15,WomenWhoStutter,46,15,835200,883200,fluent
WomenWhoStutter_46_16,WomenWhoStutter,46,16,12645440,12693440,fluent
WomenWhoStutter_46_20,WomenWhoStutter,46,20,14139520,14187520,repetition
WomenWhoStutter_46_22,WomenWhoStutter,46,22,15578240,15626240,fluent
WomenWhoStutter_46_23,WomenWhoStutter,46,23,21788480,21836480,fluent
WomenWhoStutter_46_24,WomenWhoStutter,46,24,21821760,21869760,repetition
WomenWhoStutter_46_26,WomenWhoStutter,46,26,24896320,24944320,repetition
WomenWhoStutter_46_27,WomenWhoStutter,46,27,25027520,25075520,repetition
WomenWhoStutter_46_28,WomenWhoStutter,46,28,26369600,26417600,fluent
WomenWhoStutter_46_29,WomenWhoStutter,46,29,26693120,26741120,block
WomenWhoStutter_46_30,WomenWhoStutter,46,30,26916480,26964480,block
WomenWhoStutter_46_31,WomenWhoStutter,46,31,29741920,29789920,repetition
WomenWhoStutter_46_32,WomenWhoStutter,46,32,32152640,32200640,repetition
WomenWhoStutter_46_33,WomenWhoStutter,46,33,1745120,1793120,fluent
WomenWhoStutter_46_34,WomenWhoStutter,46,34,32514880,32562880,fluent
WomenWhoStutter_46_35,WomenWhoStutter,46,35,32792960,32840960,fluent
WomenWhoStutter_46_37,WomenWhoStutter,46,37,33321280,33369280,fluent
WomenWhoStutter_46_38,WomenWhoStutter,46,38,34033920,34081920,repetition
WomenWhoStutter_47_0,WomenWhoStutter,47,0,37383680,37431680,fluent
WomenWhoStutter_47_2,WomenWhoStutter,47,2,4525120,4573120,block
WomenWhoStutter_47_3,WomenWhoStutter,47,3,6034240,6082240,fluent
WomenWhoStutter_47_4,WomenWhoStutter,47,4,8798240,8846240,repetition
WomenWhoStutter_47_5,WomenWhoStutter,47,5,9057760,9105760,fluent
WomenWhoStutter_47_6,WomenWhoStutter,47,6,9914720,9962720,fluent
WomenWhoStutter_47_8,WomenWhoStutter,47,8,1442560,1490560,fluent
WomenWhoStutter_47_9,WomenWhoStutter,47,9,15532320,15580320,fluent
WomenWhoStutter_47_10,WomenWhoStutter,47,10,16192960,16240960,fluent
WomenWhoStutter_47_11,WomenWhoStutter,47,11,16302880,16350880,fluent
WomenWhoStutter_47_13,WomenWhoStutter,47,13,17309600,17357600,fluent
WomenWhoStutter_47_16,WomenWhoStutter,47,16,20236960,20284960,fluent
WomenWhoStutter_47_17,WomenWhoStutter,47,17,20714560,20762560,repetition
WomenWhoStutter_47_18,WomenWhoStutter,47,18,2094720,2142720,repetition
WomenWhoStutter_47_19,WomenWhoStutter,47,19,2121280,2169280,fluent
WomenWhoStutter_47_20,WomenWhoStutter,47,20,22220960,22268960,fluent
WomenWhoStutter_47_23,WomenWhoStutter,47,23,23287840,23335840,fluent
WomenWhoStutter_47_24,WomenWhoStutter,47,24,23512320,23560320,fluent
WomenWhoStutter_47_26,WomenWhoStutter,47,26,23694080,23742080,block
WomenWhoStutter_47_27,WomenWhoStutter,47,27,23774400,23822400,fluent
WomenWhoStutter_47_30,WomenWhoStutter,47,30,26039040,26087040,fluent
WomenWhoStutter_47_31,WomenWhoStutter,47,31,28003520,28051520,fluent
WomenWhoStutter_47_32,WomenWhoStutter,47,32,28109920,28157920,fluent
WomenWhoStutter_47_33,WomenWhoStutter,47,33,29174720,29222720,fluent
WomenWhoStutter_47_34,WomenWhoStutter,47,34,29448800,29496800,fluent
WomenWhoStutter_47_36,WomenWhoStutter,47,36,30105920,30153920,repetition
WomenWhoStutter_47_37,WomenWhoStutter,47,37,30137760,30185760,fluent
WomenWhoStutter_47_38,WomenWhoStutter,47,38,31591840,31639840,block
WomenWhoStutter_48_1,WomenWhoStutter,48,1,32921600,32969600,repetition
WomenWhoStutter_48_2,WomenWhoStutter,48,2,33684960,33732960,fluent
WomenWhoStutter_48_3,WomenWhoStutter,48,3,35424800,35472800,prolongation
WomenWhoStutter_48_4,WomenWhoStutter,48,4,4666080,4714080,prolongation
WomenWhoStutter_48_5,WomenWhoStutter,48,5,5088160,5136160,repetition
WomenWhoStutter_48_6,WomenWhoStutter,48,6,5116640,5164640,repetition
WomenWhoStutter_48_7,WomenWhoStutter,48,7,5627200,5675200,block
WomenWhoStutter_48_8,WomenWhoStutter,48,8,7245600,7293600,fluent
WomenWhoStutter_48_9,WomenWhoStutter,48,9,7412960,7460960,fluent
WomenWhoStutter_48_10,WomenWhoStutter,48,10,7753920,7801920,repetition
WomenWhoStutter_48_11,WomenWhoStutter,48,11,8018080,8066080,fluent
WomenWhoStutter_48_12,WomenWhoStutter,48,12,1372480,1420480,fluent
WomenWhoStutter_48_21,WomenWhoStutter,48,21,13853920,13901920,repetition
WomenWhoStutter_48_22,WomenWhoStutter,48,22,15520000,15568000,repetition
WomenWhoStutter_48_23,WomenWhoStutter,48,23,16872160,16920160,prolongation
WomenWhoStutter_48_24,WomenWhoStutter,48,24,17961600,18009600,fluent
WomenWhoStutter_48_25,WomenWhoStutter,48,25,17987200,18035200,block
WomenWhoStutter_48_26,WomenWhoStutter,48,26,18080800,18128800,fluent
WomenWhoStutter_48_28,WomenWhoStutter,48,28,20184800,20232800,repetition
WomenWhoStutter_48_29,WomenWhoStutter,48,29,20354880,20402880,fluent
WomenWhoStutter_48_30,WomenWhoStutter,48,30,20640480,20688480,fluent
WomenWhoStutter_48_31,WomenWhoStutter,48,31,21765120,21813120,fluent
WomenWhoStutter_48_32,WomenWhoStutter,48,32,21832160,21880160,prolongation
WomenWhoStutter_48_33,WomenWhoStutter,48,33,21910400,21958400,fluent
WomenWhoStutter_48_34,WomenWhoStutter,48,34,22983680,23031680,fluent
WomenWhoStutter_48_35,WomenWhoStutter,48,35,24271520,24319520,repetition
WomenWhoStutter_48_37,WomenWhoStutter,48,37,29954240,30002240,fluent
WomenWhoStutter_48_38,WomenWhoStutter,48,38,31117920,31165920,fluent
WomenWhoStutter_49_2,WomenWhoStutter,49,2,27523840,27571840,repetition
WomenWhoStutter_49_3,WomenWhoStutter,49,3,27615520,27663520,block
WomenWhoStutter_49_6,WomenWhoStutter,49,6,28590880,28638880,fluent
WomenWhoStutter_49_7,WomenWhoStutter,49,7,28853280,28901280,repetition
WomenWhoStutter_49_9,WomenWhoStutter,49,9,30459040,30507040,fluent
WomenWhoStutter_49_11,WomenWhoStutter,49,11,32413920,32461920,fluent
WomenWhoStutter_49_12,WomenWhoStutter,49,12,32739200,32787200,fluent
WomenWhoStutter_49_13,WomenWhoStutter,49,13,3831200,3879200,fluent
WomenWhoStutter_49_15,WomenWhoStutter,49,15,5907840,5955840,repetition
WomenWhoStutter_49_16,WomenWhoStutter,49,16,5935360,5983360,repetition
WomenWhoStutter_49_17,WomenWhoStutter,49,17,6222720,6270720,fluent
WomenWhoStutter_49_21,WomenWhoStutter,49,21,10045280,10093280,block
WomenWhoStutter_49_22,WomenWhoStutter,49,22,10526560,10574560,repetition
WomenWhoStutter_49_23,WomenWhoStutter,49,23,11524800,11572800,repetition
WomenWhoStutter_49_24,WomenWhoStutter,49,24,11945440,11993440,repetition
WomenWhoStutter_49_25,WomenWhoStutter,49,25,12118400,12166400,fluent
WomenWhoStutter_49_26,WomenWhoStutter,49,26,1522400,1570400,interjection
WomenWhoStutter_49_27,WomenWhoStutter,49,27,16315200,16363200,fluent
WomenWhoStutter_49_28,WomenWhoStutter,49,28,18429600,18477600,prolongation
WomenWhoStutter_49_29,WomenWhoStutter,49,29,20312000,20360000,fluent
WomenWhoStutter_49_33,WomenWhoStutter,49,33,21848640,21896640,repetition
WomenWhoStutter_49_34,WomenWhoStutter,49,34,23004640,23052640,fluent
WomenWhoStutter_49_35,WomenWhoStutter,49,35,24164640,24212640,block
WomenWhoStutter_49_36,WomenWhoStutter,49,36,24337280,24385280,fluent
WomenWhoStutter_49_37,WomenWhoStutter,49,37,24377760,24425760,fluent
WomenWhoStutter_49_38,WomenWhoStutter,49,38,25619840,25667840,block
WomenWhoStutter_49_39,WomenWhoStutter,49,39,25764320,25812320,fluent
WomenWhoStutter_50_2,WomenWhoStutter,50,2,17533920,17581920,prolongation
WomenWhoStutter_50_5,WomenWhoStutter,50,5,17708960,17756960,fluent
WomenWhoStutter_50_6,WomenWhoStutter,50,6,17742400,17790400,repetition
WomenWhoStutter_50_7,WomenWhoStutter,50,7,17944800,17992800,fluent
WomenWhoStutter_50_8,WomenWhoStutter,50,8,17982080,18030080,fluent
WomenWhoStutter_50_9,WomenWhoStutter,50,9,18049760,18097760,fluent
WomenWhoStutter_50_10,WomenWhoStutter,50,10,18082880,18130880,prolongation
WomenWhoStutter_50_11,WomenWhoStutter,50,11,18150080,18198080,fluent
WomenWhoStutter_50_12,WomenWhoStutter,50,12,18196800,18244800,repetition
WomenWhoStutter_50_13,WomenWhoStutter,50,13,18336640,18384640,fluent
WomenWhoStutter_50_14,WomenWhoStutter,50,14,18371680,18419680,repetition
WomenWhoStutter_50_23,WomenWhoStutter,50,23,18843520,18891520,fluent
WomenWhoStutter_50_24,WomenWhoStutter,50,24,18876320,18924320,fluent
